timestamp,AF3_theta,AF3_alpha,AF3_low_beta,AF3_high_beta,AF3_gamma,F7_theta,F7_alpha,F7_low_beta,F7_high_beta,F7_gamma,F3_theta,F3_alpha,F3_low_beta,F3_high_beta,F3_gamma,FC5_theta,FC5_alpha,FC5_low_beta,FC5_high_beta,FC5_gamma,T7_theta,T7_alpha,T7_low_beta,T7_high_beta,T7_gamma,P7_theta,P7_alpha,P7_low_beta,P7_high_beta,P7_gamma,O1_theta,O1_alpha,O1_low_beta,O1_high_beta,O1_gamma,O2_theta,O2_alpha,O2_low_beta,O2_high_beta,O2_gamma,P8_theta,P8_alpha,P8_low_beta,P8_high_beta,P8_gamma,T8_theta,T8_alpha,T8_low_beta,T8_high_beta,T8_gamma,FC6_theta,FC6_alpha,FC6_low_beta,FC6_high_beta,FC6_gamma,F4_theta,F4_alpha,F4_low_beta,F4_high_beta,F4_gamma,F8_theta,F8_alpha,F8_low_beta,F8_high_beta,F8_gamma,AF4_theta,AF4_alpha,AF4_low_beta,AF4_high_beta,AF4_gamma
2024-07-03 15:46:36.913302,3.455,11.119,20.927,2.094,0.523,2.719,4.914,2.29,0.126,0.05,1727.641,2233.509,1527.788,192.608,83.409,2.288,6.927,7.011,1.368,0.322,592.725,179.073,91.968,29.224,10.957,11.265,2.506,0.941,0.45,0.156,12.88,2.447,0.252,0.371,0.109,52.205,13.108,8.271,2.53,1.204,165.03,47.32,40.174,13.076,3.912,19514.064,3437.774,1839.112,607.935,178.801,23.293,44.678,19.324,5.015,0.943,10.058,19.226,6.614,0.873,0.558,4.389,13.524,7.514,2.265,0.474,142.189,32.986,30.039,6.008,2.09
2024-07-03 15:46:37.033203,2.371,7.175,15.372,1.36,0.346,1.491,3.437,1.593,0.083,0.037,1046.04,1477.041,1037.102,110.406,37.052,1.212,4.513,5.068,0.798,0.149,233.964,152.312,45.064,13.477,4.568,5.082,1.52,0.505,0.217,0.09,7.563,1.427,0.152,0.256,0.063,29.192,7.151,4.892,1.228,0.601,93.736,29.304,32.21,7.653,2.51,8995.369,1543.85,825.841,277.052,77.457,10.738,22.95,14.313,2.929,0.591,5.36,9.125,4.061,0.387,0.268,2.473,7.373,5.383,1.236,0.262,68.3,17.619,18.867,3.029,0.968
2024-07-03 15:46:37.153166,1.423,4.176,10.464,0.725,0.197,0.572,2.06,0.998,0.053,0.028,522.095,813.308,597.468,53.226,14.741,0.5,2.417,3.238,0.408,0.066,60.102,147.165,19.612,5.604,1.711,1.542,0.845,0.232,0.095,0.053,3.509,0.746,0.104,0.184,0.037,12.74,3.564,2.522,0.491,0.246,43.082,17.173,22.578,3.815,1.38,2815.077,522.159,300.848,101.399,25.013,5.304,11.712,9.347,1.455,0.342,2.829,3.916,2.17,0.154,0.111,1.181,3.746,3.42,0.561,0.135,25.829,10.144,10.116,1.285,0.363
2024-07-03 15:46:37.287359,0.872,2.489,7.042,0.303,0.099,0.177,1.064,0.598,0.038,0.023,192.99,351.505,282.182,19.446,5.269,0.187,1.012,1.78,0.175,0.037,8.524,152.725,10.224,2.947,0.957,0.284,0.477,0.098,0.044,0.036,1.401,0.397,0.094,0.148,0.029,4.344,1.756,1.195,0.173,0.09,15.833,8.814,13.511,1.493,0.616,483.808,121.834,81.159,24.27,5.349,3.773,7.09,5.148,0.647,0.188,2.036,1.838,1.0,0.068,0.049,0.474,1.883,1.884,0.218,0.073,8.537,6.621,4.671,0.518,0.134
2024-07-03 15:46:37.409083,0.586,1.79,5.025,0.1,0.049,0.034,0.504,0.385,0.035,0.022,41.894,107.557,106.755,4.162,1.236,0.076,0.323,0.814,0.06,0.031,1.721,161.154,7.729,2.514,0.899,0.061,0.304,0.047,0.025,0.03,0.495,0.248,0.099,0.131,0.029,1.182,0.977,0.537,0.065,0.04,3.604,3.773,6.647,0.41,0.209,41.486,21.369,12.648,2.341,0.572,3.559,5.623,2.216,0.31,0.104,1.913,1.053,0.389,0.036,0.03,0.204,0.922,0.881,0.086,0.045,3.705,4.49,1.96,0.262,0.073
2024-07-03 15:46:37.527628,0.503,1.472,3.8,0.036,0.031,0.023,0.253,0.275,0.034,0.023,2.978,22.33,34.972,0.402,0.136,0.059,0.103,0.309,0.027,0.033,1.346,171.163,5.682,2.663,0.987,0.066,0.221,0.03,0.019,0.026,0.228,0.169,0.103,0.115,0.031,0.661,0.723,0.235,0.041,0.029,1.116,1.704,2.556,0.09,0.063,7.995,8.775,2.411,0.089,0.055,3.906,5.801,0.766,0.198,0.069,1.99,0.733,0.171,0.024,0.024,0.164,0.472,0.36,0.043,0.033,2.762,3.307,0.967,0.196,0.058
2024-07-03 15:46:37.648003,0.461,1.174,2.833,0.025,0.025,0.021,0.15,0.203,0.032,0.025,0.197,5.504,12.476,0.124,0.035,0.067,0.059,0.116,0.021,0.039,1.138,181.569,3.808,2.866,1.114,0.071,0.173,0.024,0.02,0.024,0.154,0.117,0.101,0.095,0.032,0.607,0.716,0.13,0.044,0.031,0.782,1.198,0.791,0.049,0.036,7.072,8.771,0.993,0.071,0.045,4.567,6.722,0.292,0.173,0.065,2.01,0.637,0.132,0.02,0.023,0.204,0.332,0.175,0.031,0.029,2.801,2.764,0.725,0.189,0.055
2024-07-03 15:46:37.783037,0.423,0.945,2.064,0.025,0.023,0.025,0.115,0.15,0.03,0.026,0.232,1.964,4.368,0.063,0.03,0.07,0.059,0.059,0.02,0.043,1.089,190.969,3.033,3.046,1.249,0.083,0.144,0.021,0.024,0.023,0.147,0.086,0.093,0.072,0.032,0.66,0.759,0.098,0.051,0.036,0.76,1.082,0.282,0.048,0.034,7.475,9.412,0.605,0.073,0.046,5.297,7.696,0.199,0.177,0.072,1.838,0.633,0.132,0.021,0.024,0.289,0.353,0.131,0.034,0.029,3.214,2.586,0.656,0.199,0.057
2024-07-03 15:46:37.904724,0.42,0.846,1.537,0.028,0.022,0.03,0.128,0.114,0.027,0.027,0.282,0.855,1.515,0.045,0.031,0.072,0.08,0.053,0.02,0.045,1.166,196.838,4.21,3.152,1.368,0.084,0.122,0.023,0.031,0.022,0.159,0.073,0.083,0.052,0.03,0.922,0.77,0.103,0.062,0.042,0.766,1.044,0.166,0.055,0.036,7.751,9.796,0.531,0.08,0.048,6.043,8.205,0.197,0.189,0.079,1.631,0.634,0.13,0.024,0.026,0.411,0.449,0.129,0.048,0.03,3.741,2.631,0.576,0.208,0.064
2024-07-03 15:46:38.022416,0.513,0.856,1.187,0.032,0.021,0.032,0.175,0.092,0.026,0.028,0.317,0.534,0.677,0.042,0.031,0.073,0.114,0.062,0.021,0.045,1.331,196.304,7.442,3.126,1.446,0.081,0.105,0.03,0.039,0.023,0.183,0.076,0.075,0.038,0.029,1.613,0.738,0.126,0.077,0.049,0.982,0.972,0.169,0.071,0.038,8.767,9.487,0.572,0.097,0.051,6.784,8.018,0.229,0.211,0.085,1.549,0.616,0.125,0.029,0.03,0.561,0.594,0.137,0.074,0.031,4.312,2.897,0.517,0.224,0.079
2024-07-03 15:46:38.156931,0.73,0.936,0.946,0.037,0.02,0.035,0.24,0.081,0.027,0.028,0.367,0.489,0.361,0.042,0.03,0.077,0.152,0.07,0.022,0.043,1.499,187.42,11.98,2.929,1.469,0.074,0.096,0.042,0.048,0.025,0.214,0.095,0.072,0.033,0.028,2.931,0.727,0.168,0.1,0.058,1.445,0.878,0.233,0.105,0.043,11.335,8.671,0.666,0.136,0.056,7.488,7.183,0.3,0.255,0.093,1.715,0.59,0.132,0.037,0.037,0.725,0.76,0.146,0.107,0.033,4.863,3.448,0.526,0.268,0.106
2024-07-03 15:46:38.278426,1.088,1.03,0.784,0.042,0.021,0.033,0.296,0.08,0.028,0.028,0.419,0.518,0.25,0.044,0.028,0.078,0.181,0.076,0.024,0.041,1.633,170.295,16.261,2.578,1.432,0.065,0.099,0.059,0.055,0.029,0.236,0.123,0.071,0.034,0.027,4.948,0.815,0.237,0.134,0.07,2.1,0.813,0.333,0.162,0.056,15.24,7.697,0.802,0.205,0.063,8.002,5.983,0.43,0.327,0.107,2.093,0.588,0.167,0.051,0.049,0.914,0.908,0.15,0.144,0.036,5.448,4.291,0.616,0.357,0.151
2024-07-03 15:46:38.412459,1.525,1.106,0.693,0.047,0.023,0.034,0.324,0.09,0.031,0.028,0.499,0.577,0.258,0.047,0.026,0.08,0.193,0.076,0.025,0.039,1.681,147.331,18.805,2.132,1.343,0.06,0.113,0.074,0.06,0.034,0.237,0.15,0.071,0.039,0.028,7.548,1.044,0.335,0.18,0.084,2.777,0.816,0.462,0.245,0.076,20.789,6.852,0.971,0.3,0.072,8.261,4.863,0.652,0.426,0.131,2.527,0.663,0.236,0.071,0.065,1.174,1.002,0.149,0.176,0.041,6.239,5.322,0.774,0.494,0.21
2024-07-03 15:46:38.532378,1.989,1.156,0.654,0.05,0.025,0.033,0.315,0.107,0.033,0.029,0.61,0.653,0.339,0.051,0.025,0.075,0.186,0.074,0.025,0.038,1.662,122.298,18.623,1.679,1.219,0.061,0.132,0.083,0.06,0.038,0.213,0.169,0.066,0.042,0.029,10.401,1.421,0.454,0.233,0.098,3.248,0.887,0.601,0.34,0.101,26.007,6.359,1.142,0.399,0.084,8.239,4.287,0.97,0.542,0.161,2.883,0.87,0.333,0.096,0.083,1.553,1.025,0.146,0.197,0.048,7.484,6.32,0.961,0.661,0.273
2024-07-03 15:46:38.652973,2.359,1.203,0.644,0.052,0.028,0.034,0.274,0.126,0.035,0.03,0.753,0.736,0.486,0.062,0.025,0.068,0.166,0.068,0.024,0.036,1.582,99.164,15.74,1.286,1.075,0.072,0.145,0.084,0.058,0.041,0.173,0.174,0.059,0.045,0.03,13.019,1.92,0.584,0.284,0.111,3.339,0.998,0.724,0.426,0.124,30.882,6.433,1.292,0.477,0.094,8.089,4.559,1.342,0.657,0.192,3.056,1.225,0.435,0.121,0.099,2.019,0.99,0.143,0.202,0.057,9.122,7.024,1.146,0.819,0.324
2024-07-03 15:46:38.772640,2.695,1.273,0.642,0.053,0.031,0.036,0.218,0.144,0.036,0.032,0.954,0.807,0.703,0.086,0.027,0.056,0.14,0.063,0.023,0.034,1.495,80.83,11.225,0.989,0.921,0.091,0.147,0.079,0.056,0.043,0.129,0.164,0.05,0.048,0.03,14.982,2.437,0.709,0.32,0.12,3.05,1.111,0.809,0.481,0.138,33.633,7.183,1.456,0.516,0.101,7.889,5.665,1.699,0.758,0.215,3.108,1.709,0.517,0.142,0.108,2.49,0.937,0.144,0.195,0.066,10.896,7.202,1.327,0.945,0.347
2024-07-03 15:46:38.908229,3.085,1.378,0.649,0.056,0.043,0.04,0.168,0.16,0.037,0.037,1.239,0.878,1.012,0.138,0.042,0.048,0.12,0.065,0.025,0.04,1.428,68.536,6.83,0.798,0.785,0.118,0.136,0.072,0.058,0.047,0.097,0.151,0.049,0.065,0.056,16.219,2.884,0.817,0.34,0.126,2.461,1.187,0.847,0.491,0.137,34.531,8.454,1.706,0.52,0.104,7.744,7.359,1.959,0.857,0.231,3.082,2.281,0.566,0.156,0.112,2.874,0.907,0.16,0.19,0.076,12.549,6.778,1.532,1.077,0.345
2024-07-03 15:46:39.028401,3.924,1.574,0.758,0.125,0.314,0.06,0.147,0.198,0.066,0.159,1.752,1.019,1.413,0.341,0.443,0.126,0.157,0.154,0.111,0.306,2.426,62.013,4.08,0.865,1.092,0.244,0.161,0.102,0.119,0.207,0.136,0.267,0.323,0.381,0.785,16.944,3.179,0.892,0.354,0.164,1.842,1.199,0.855,0.457,0.127,32.757,9.905,2.133,0.512,0.104,7.64,9.208,2.069,0.985,0.255,3.049,2.856,0.599,0.176,0.18,3.159,0.919,0.208,0.207,0.105,14.179,5.892,1.833,1.325,0.447
2024-07-03 15:46:39.148530,5.608,2.063,1.273,0.453,1.601,0.145,0.187,0.309,0.214,0.745,2.6,1.349,1.975,1.012,2.373,0.602,0.364,0.56,0.525,1.592,6.885,59.992,3.369,1.635,3.101,0.73,0.367,0.263,0.403,0.974,0.434,0.894,1.734,1.8,4.248,17.402,3.3,0.931,0.386,0.341,1.346,1.15,0.866,0.393,0.124,29.493,11.097,2.748,0.513,0.108,7.464,10.733,2.026,1.164,0.334,3.047,3.316,0.653,0.242,0.524,3.349,0.97,0.311,0.267,0.214,15.774,4.924,2.322,1.844,1.026
2024-07-03 15:46:39.282220,8.423,3.157,2.515,1.265,4.702,0.362,0.298,0.548,0.584,2.168,3.979,1.967,2.785,2.497,7.049,1.928,0.866,1.527,1.548,4.704,17.679,60.59,4.327,3.601,8.159,2.137,0.996,0.654,1.111,2.823,1.351,2.584,5.197,5.352,12.62,18.07,3.241,0.97,0.485,0.777,1.168,1.069,0.947,0.343,0.156,24.603,12.165,3.645,0.546,0.132,7.176,11.593,1.946,1.402,0.51,3.114,3.579,0.822,0.406,1.37,3.493,1.043,0.476,0.375,0.465,17.351,4.321,3.027,2.728,2.477
2024-07-03 15:46:39.403322,12.56,5.199,4.587,2.814,9.955,0.855,0.537,1.045,1.305,4.658,6.317,3.044,4.002,5.116,15.014,4.673,1.872,3.207,3.45,10.046,42.128,62.627,7.349,7.412,17.077,6.004,2.327,1.302,2.465,6.043,3.801,7.659,12.543,12.479,27.765,20.087,3.062,1.259,0.821,1.565,2.616,1.476,1.594,0.579,0.29,26.894,16.456,6.071,1.061,0.387,9.597,12.275,2.306,1.819,0.792,7.508,5.037,2.059,1.066,2.811,3.68,1.239,0.757,0.523,0.884,18.436,4.379,3.849,3.97,4.91
2024-07-03 15:46:39.536699,18.058,8.473,7.228,5.311,16.963,1.773,1.086,2.044,2.501,8.224,10.222,5.055,5.752,9.026,25.755,9.145,3.736,5.597,6.385,17.392,89.663,68.777,14.334,13.912,29.878,14.092,4.618,2.11,4.668,10.626,10.573,20.21,27.238,24.836,50.968,23.827,3.841,2.265,1.711,2.769,7.816,3.594,3.915,1.717,0.655,57.641,29.582,12.638,3.283,1.394,21.242,14.699,3.701,2.845,1.141,27.029,11.903,6.647,3.279,4.752,4.935,1.825,1.29,0.718,1.44,20.667,5.57,4.812,5.481,7.99
2024-07-03 15:46:39.656692,24.754,13.736,9.88,9.036,24.839,3.411,2.343,3.655,4.36,12.68,16.204,9.049,8.008,14.462,38.074,15.275,7.044,8.36,10.528,26.07,162.015,85.611,26.458,24.555,46.571,26.835,8.233,2.854,8.042,16.394,28.989,44.282,51.975,44.089,83.156,31.898,8.006,4.402,3.475,4.37,19.709,9.209,8.932,4.378,1.357,147.207,54.497,25.514,8.461,3.743,50.197,21.748,6.495,5.045,1.505,73.114,29.638,17.003,8.096,6.953,8.501,2.996,2.228,0.976,2.052,27.787,8.442,6.183,7.206,11.142
2024-07-03 15:46:39.777439,34.507,22.071,12.136,14.71,33.103,7.116,5.286,5.873,7.475,18.009,26.448,16.294,11.029,22.211,51.422,24.319,12.655,11.148,16.41,35.772,258.791,119.89,43.987,42.692,69.032,43.951,13.332,3.556,13.414,23.569,70.619,82.128,88.049,71.087,126.602,49.202,18.846,7.62,6.348,6.299,38.878,20.656,16.552,8.81,2.417,305.759,91.023,44.541,17.361,7.907,101.749,37.078,10.648,8.923,1.89,157.042,64.477,33.922,16.245,9.307,14.91,4.72,3.641,1.345,2.635,43.549,13.466,8.437,9.468,14.089
2024-07-03 15:46:39.898654,50.637,33.799,14.041,23.062,41.604,14.734,11.01,8.652,12.548,24.157,43.687,27.081,15.138,32.936,65.569,38.144,21.048,13.799,24.496,46.282,376.078,172.585,65.793,71.49,99.004,64.222,19.551,4.629,21.595,32.367,144.22,130.434,132.959,104.208,181.634,82.414,38.302,11.483,10.246,8.377,68.01,38.934,25.322,14.567,3.722,530.972,133.764,67.316,29.646,13.854,178.582,63.054,15.971,14.477,2.345,286.511,118.962,55.478,27.59,11.853,23.749,6.703,5.378,1.872,3.126,70.498,20.26,11.925,12.837,16.923
2024-07-03 15:46:40.032320,74.765,47.634,15.953,33.783,49.931,26.911,19.733,11.757,19.611,30.617,68.406,39.918,20.235,46.03,79.635,57.129,31.518,16.194,34.316,56.804,500.509,235.397,88.554,110.017,134.893,84.668,25.785,6.572,32.317,42.234,246.628,179.665,179.055,138.208,242.643,130.182,64.776,15.168,14.6,10.28,104.105,62.117,32.665,20.451,5.019,785.489,174.767,89.398,43.386,20.717,271.845,98.642,21.885,20.883,2.893,452.986,187.268,77.097,40.534,14.549,33.21,8.552,7.117,2.544,3.484,105.665,27.243,16.398,17.521,19.8
2024-07-03 15:46:40.153006,103.902,60.609,18.113,45.038,56.964,41.966,30.146,14.722,27.553,36.265,96.703,51.681,25.53,59.117,91.489,78.562,41.959,18.11,44.098,65.619,609.108,292.6,107.303,151.408,170.323,101.16,30.548,9.528,43.716,51.47,358.715,217.071,215.217,165.172,297.363,183.593,92.083,17.793,18.429,11.597,141.82,84.937,36.064,24.871,5.98,1009.87,205.455,106.534,55.434,26.906,362.716,138.079,27.217,26.639,3.484,626.389,254.54,93.037,52.186,17.082,40.75,9.861,8.509,3.299,3.678,142.736,31.956,21.237,23.043,22.612
2024-07-03 15:46:40.273338,130.79,69.188,20.321,53.867,60.962,56.055,39.612,16.889,34.313,39.609,121.395,58.797,29.641,68.645,98.077,97.125,49.49,19.168,51.211,70.419,674.056,326.835,117.005,184.508,195.646,109.624,32.494,13.013,52.768,57.62,450.365,231.708,230.944,177.35,330.518,226.308,111.832,18.783,20.675,11.966,171.793,100.649,34.58,26.525,6.33,1159.746,220.02,115.359,62.563,30.678,428.671,171.997,30.769,30.278,4.048,760.498,301.88,98.829,59.397,18.863,44.426,10.487,9.377,4.066,3.688,175.073,34.176,27.043,28.359,24.861
2024-07-03 15:46:40.407922,146.581,70.73,21.95,57.366,60.226,64.646,45.177,17.643,37.692,39.393,134.18,58.803,31.189,71.347,96.613,106.685,51.643,18.946,53.225,69.228,674.395,327.074,114.468,198.404,201.892,107.464,30.969,16.007,56.491,58.452,492.747,219.141,220.876,170.46,330.198,244.826,117.831,18.072,20.661,11.229,185.576,104.126,29.195,24.999,5.97,1202.559,218.604,116.263,62.854,30.877,449.759,191.135,31.808,31.041,4.522,818.657,314.472,93.301,60.048,19.245,43.463,10.533,9.855,4.79,3.501,200.109,36.305,35.54,32.262,25.806
2024-07-03 15:46:40.528187,144.859,64.731,22.165,54.035,53.99,64.633,44.909,16.683,36.372,35.218,130.222,51.552,29.431,65.794,86.045,103.397,47.517,17.194,49.074,61.423,605.215,294.704,99.99,187.525,185.128,94.93,26.345,17.393,53.342,53.055,471.338,183.416,187.358,145.767,293.68,231.48,109.193,16.086,18.411,9.516,179.868,94.6,22.187,20.94,5.018,1155.643,208.89,111.422,56.551,27.463,421.112,190.221,29.993,29.213,4.85,776.553,287.749,78.446,53.99,17.839,39.411,10.42,10.269,5.432,3.124,219.114,42.012,47.832,34.218,24.819
2024-07-03 15:46:40.662364,124.993,52.961,20.429,44.571,43.047,55.817,38.817,14.157,30.584,27.856,109.974,39.335,24.618,53.19,67.953,87.44,38.241,14.046,39.656,48.301,482.002,242.881,77.367,154.515,148.807,74.901,19.864,16.522,44.02,42.433,392.879,135.205,139.602,109.766,229.461,191.665,90.197,13.779,14.692,7.231,156.036,75.811,16.232,15.762,3.762,1035.184,200.601,102.821,45.85,21.516,352.648,171.045,25.77,26.046,4.989,653.709,230.698,59.097,43.154,14.769,33.824,10.61,10.862,6.0,2.603,236.355,53.47,64.147,34.896,21.786
2024-07-03 15:46:40.782296,92.638,38.705,16.894,31.659,29.72,41.085,28.875,10.653,22.056,19.053,79.785,25.861,17.985,36.976,46.32,63.401,26.511,10.071,27.542,32.808,333.958,190.469,52.475,109.282,102.699,52.096,13.139,13.577,31.239,29.248,282.335,87.105,89.855,71.577,154.219,137.589,68.264,12.246,10.674,4.923,121.625,54.077,13.035,10.993,2.534,896.216,201.954,92.747,33.905,14.755,269.525,141.785,20.874,23.113,4.915,482.169,161.547,40.701,30.693,10.706,28.9,11.816,11.708,6.513,2.022,258.405,70.435,83.353,35.598,17.299
2024-07-03 15:46:40.903463,57.47,25.529,12.494,18.836,17.11,25.058,18.125,7.001,13.253,10.895,48.27,14.472,11.498,21.438,26.196,38.142,15.426,6.157,15.911,18.532,194.961,153.291,30.868,64.618,58.934,31.216,7.561,9.527,18.558,16.8,171.535,48.672,48.682,39.413,86.224,86.958,50.523,12.104,7.431,3.078,85.975,35.583,12.484,7.607,1.579,754.751,217.079,82.7,23.518,8.796,195.912,112.967,16.988,21.489,4.624,316.581,99.452,27.08,19.605,6.645,25.468,14.766,12.652,6.966,1.486,289.106,89.296,102.339,37.32,12.49
2024-07-03 15:46:41.022388,28.59,15.672,8.425,8.98,7.788,12.039,9.279,3.947,6.305,4.955,23.412,6.925,6.993,9.91,11.584,18.062,7.193,3.138,7.24,8.223,91.116,137.374,15.79,30.686,26.819,15.689,3.826,5.651,8.862,7.642,85.508,23.38,21.349,17.814,38.007,50.518,40.59,13.149,5.521,1.952,56.673,23.561,13.089,5.741,0.998,630.916,241.999,72.409,16.177,4.575,147.194,92.638,15.049,21.271,4.137,187.375,56.616,18.871,11.626,3.477,23.66,19.599,13.338,7.308,1.082,325.523,104.097,116.603,40.024,8.51
2024-07-03 15:46:41.156835,10.54,9.629,5.463,3.2,2.551,4.1,3.708,1.856,2.15,1.647,8.605,3.167,5.239,3.53,3.563,5.951,2.517,1.284,2.344,2.563,30.051,139.15,7.261,11.227,9.091,6.36,1.889,2.833,3.256,2.515,33.608,9.765,7.158,6.612,11.874,32.636,37.316,14.603,4.856,1.485,38.134,17.618,13.086,4.921,0.758,513.096,266.399,60.927,11.903,2.185,123.918,83.093,14.875,21.666,3.492,111.338,34.9,14.678,6.899,1.57,22.845,25.478,13.387,7.438,0.824,357.818,109.204,121.8,42.373,5.891
2024-07-03 15:46:41.277669,2.861,6.355,3.835,0.831,0.538,0.839,1.167,0.772,0.434,0.385,2.816,1.948,5.89,1.277,0.595,1.068,0.623,0.481,0.456,0.452,5.782,149.865,3.456,3.728,2.561,2.195,1.157,1.316,1.037,0.554,10.404,3.947,2.313,2.469,2.169,28.035,36.736,15.651,4.914,1.423,29.846,15.222,11.992,4.649,0.781,400.379,278.579,48.206,9.86,1.169,115.762,81.051,15.597,21.608,2.753,78.509,28.239,12.565,4.622,0.736,22.011,30.722,12.571,7.247,0.674,371.645,101.939,116.007,42.518,4.449
2024-07-03 15:46:41.398331,1.26,4.494,3.313,0.296,0.151,0.178,0.442,0.435,0.071,0.16,1.762,1.931,7.794,1.12,0.09,0.117,0.187,0.324,0.108,0.082,1.764,161.566,2.393,2.473,1.497,0.914,1.007,0.748,0.589,0.18,3.285,1.642,1.828,1.727,0.375,28.434,34.993,15.65,5.098,1.495,28.383,13.749,10.473,4.681,0.987,304.213,270.874,35.323,8.819,0.89,111.898,80.36,16.055,20.393,2.011,70.5,28.446,11.44,3.687,0.486,20.802,33.383,10.857,6.674,0.576,356.636,85.11,100.648,39.177,3.612
2024-07-03 15:46:41.532542,1.446,3.226,3.62,0.535,0.875,0.144,0.42,0.524,0.228,0.631,1.678,2.278,10.114,2.027,1.738,0.116,0.267,0.554,0.463,0.95,1.862,169.415,3.564,3.611,3.275,0.553,1.044,0.736,0.691,0.508,1.734,1.082,2.339,2.413,1.646,27.697,30.593,14.31,5.074,1.72,29.687,12.158,9.237,4.847,1.426,220.671,241.232,23.996,7.831,0.815,101.496,75.7,15.291,17.977,1.465,64.712,28.677,10.452,3.146,0.691,18.725,32.441,8.589,5.877,0.545,312.993,66.13,80.23,32.889,3.221
2024-07-03 15:46:41.652881,1.855,2.769,5.494,2.625,6.122,0.244,0.882,1.176,1.489,3.892,2.142,3.803,14.955,7.53,13.241,0.364,1.053,1.802,2.896,7.036,3.681,171.759,9.487,10.472,14.909,0.608,1.304,1.398,1.698,3.037,1.796,2.198,4.606,6.435,11.335,25.242,24.247,12.146,5.296,3.028,32.446,11.391,8.78,5.374,2.746,160.974,198.352,16.438,7.15,0.807,86.108,67.388,15.537,15.757,1.618,52.507,26.201,9.344,3.329,2.703,16.383,28.79,6.856,5.689,0.892,260.267,51.66,62.665,27.246,4.831
2024-07-03 15:46:41.772858,2.501,3.586,10.04,8.565,21.098,0.633,2.187,2.916,5.118,13.161,3.949,8.31,25.843,23.343,45.893,1.079,3.279,5.174,9.738,24.324,9.471,168.233,23.325,29.221,47.297,1.067,2.07,3.27,4.634,10.344,2.582,5.674,10.561,17.36,38.847,22.126,17.788,10.832,6.733,6.791,36.068,12.501,9.095,6.6,5.866,136.145,159.839,14.56,7.642,0.93,79.514,60.282,21.527,16.142,3.09,39.167,22.12,9.135,5.115,8.599,14.666,24.646,6.821,7.374,2.096,230.914,45.712,56.889,27.492,10.894
2024-07-03 15:46:41.908356,3.492,5.734,17.584,19.261,48.243,1.405,4.537,6.009,11.727,29.944,7.767,16.789,44.637,52.242,104.943,2.363,7.317,11.152,22.071,55.597,20.337,159.065,45.277,62.499,105.252,2.045,3.479,6.681,10.011,23.681,4.073,12.123,21.032,36.952,88.57,19.062,12.953,11.962,10.021,13.69,38.808,15.833,9.74,8.611,11.172,152.08,140.505,18.44,9.783,1.237,92.62,59.372,36.853,20.922,6.145,27.363,18.111,10.627,8.89,19.353,14.211,22.297,9.086,11.745,4.403,251.848,48.998,68.524,37.11,22.663
2024-07-03 15:46:42.027729,4.882,8.912,27.086,33.521,84.301,2.513,7.703,10.163,20.635,52.219,13.719,28.384,69.091,91.34,183.438,4.125,12.692,18.955,38.571,97.068,35.941,146.075,71.074,106.734,181.71,3.531,5.466,11.348,17.246,41.461,6.142,20.81,34.613,63.183,154.483,17.091,10.738,16.124,14.89,22.894,39.876,20.911,10.158,11.115,17.979,201.816,144.648,25.912,13.389,1.841,129.281,65.516,61.052,29.982,10.386,23.765,15.777,14.133,14.154,33.641,15.158,22.859,13.265,18.399,7.549,329.615,59.905,96.172,55.242,38.772
2024-07-03 15:46:42.148622,6.882,13.064,36.743,48.339,121.212,3.93,11.205,14.64,29.973,75.003,21.871,42.331,93.79,132.256,264.625,6.511,18.586,26.989,55.699,139.362,57.356,133.708,97.058,153.233,261.056,5.375,7.742,16.274,24.69,59.56,8.816,30.269,48.324,90.502,221.755,17.916,11.563,22.487,20.118,32.093,40.459,26.685,10.561,13.668,24.591,273.919,166.792,34.383,18.158,3.376,179.193,77.488,88.902,40.988,14.877,28.489,16.937,19.173,19.912,48.182,17.237,25.931,18.223,25.744,10.799,445.502,73.788,130.507,76.513,55.414
2024-07-03 15:46:42.282137,9.69,18.259,44.863,60.019,149.272,5.66,14.575,18.498,37.373,92.303,31.973,59.345,112.465,164.347,328.493,9.865,24.205,33.451,69.011,171.188,85.02,127.665,121.628,191.213,325.367,7.326,9.894,20.134,30.262,72.936,12.322,38.751,58.734,111.811,272.567,23.301,16.05,28.811,24.098,38.39,43.083,33.717,12.733,16.073,28.974,352.013,197.108,42.026,23.887,6.787,230.012,93.134,112.841,50.192,18.501,46.469,23.335,24.928,25.069,59.047,20.199,30.21,22.659,31.708,13.226,559.359,84.543,157.702,93.553,67.772
2024-07-03 15:46:42.403946,13.242,24.31,50.253,65.611,160.999,7.61,17.396,20.888,40.899,99.511,42.936,79.843,120.898,178.978,359.322,14.331,28.843,36.91,74.946,183.909,117.609,131.148,143.678,211.655,360.571,9.052,11.499,21.83,32.338,77.729,16.763,44.765,63.257,121.299,293.253,33.987,24.474,32.69,25.56,39.631,53.084,44.406,19.43,18.406,29.679,414.631,224.684,48.858,30.255,12.538,265.598,109.823,126.407,54.256,20.38,74.739,35.277,30.422,28.779,63.265,24.03,34.398,25.592,34.611,14.113,635.724,87.731,166.301,100.451,72.082
